Fréquence (Hz);Niveau (dB)
345.336914;-55.391335
345.703125;-54.706692
346.069336;-57.990871
346.435547;-58.303658
346.801758;-57.610241
347.167969;-54.981724
347.534180;-51.948254
347.900391;-50.238319
348.266602;-48.109966
348.632812;-47.607529
348.999023;-48.048592
349.365234;-48.293766
349.731445;-48.396034
350.097656;-48.058010
350.463867;-48.832298
350.830078;-50.587269
351.196289;-54.197342
351.562500;-54.817623
351.928711;-51.200424
352.294922;-52.452023
352.661133;-53.419594
353.027344;-53.621971
353.393555;-54.198303
353.759766;-55.528194
354.125977;-55.532234
354.492188;-57.157387
354.858398;-57.993420
355.224609;-59.230042
355.590820;-59.622467
355.957031;-58.085403
356.323242;-55.938499
356.689453;-57.408672
357.055664;-58.263107
357.421875;-56.502850
357.788086;-59.074501
358.154297;-60.447094
358.520508;-59.290131
358.886719;-57.771755
359.252930;-57.094364
359.619141;-57.968010
359.985352;-59.392292
360.351562;-57.102161
360.717773;-58.275002
361.083984;-58.179626
361.450195;-55.084366
361.816406;-55.535740
362.182617;-59.264633
362.548828;-58.323330
362.915039;-57.338055
363.281250;-58.368546
363.647461;-56.072704
364.013672;-57.247635
364.379883;-56.978363
364.746094;-55.779999
365.112305;-58.256283
365.478516;-58.456539
365.844727;-56.229546
366.210938;-56.856796
366.577148;-58.995880
366.943359;-56.658394
367.309570;-58.139355
367.675781;-57.151646
368.041992;-56.034725
368.408203;-59.134026
368.774414;-58.590900
369.140625;-57.613972
369.506836;-60.194958
369.873047;-58.516407
370.239258;-57.739681
370.605469;-61.866028
370.971680;-60.646248
371.337891;-59.385700
371.704102;-58.997051
372.070312;-57.163670
372.436523;-58.380337
372.802734;-62.036201
373.168945;-61.129623
373.535156;-60.324238
373.901367;-58.661339
374.267578;-59.442390
374.633789;-61.933277
375.000000;-60.065762
375.366211;-57.928921
375.732422;-59.765877
376.098633;-58.685577
376.464844;-58.120224
376.831055;-57.605316
377.197266;-58.407471
377.563477;-57.418739
377.929688;-57.492310
378.295898;-56.417526
378.662109;-57.335796
379.028320;-59.603035
379.394531;-58.877243
379.760742;-58.088997
380.126953;-55.891392
380.493164;-54.854343
380.859375;-55.348942
381.225586;-58.084843
381.591797;-57.436729
381.958008;-55.940132
382.324219;-55.900387
382.690430;-54.440872
383.056641;-55.552822
383.422852;-57.356773
383.789062;-56.821503
384.155273;-54.668190
384.521484;-53.411579
384.887695;-53.769505
385.253906;-55.148796
385.620117;-54.316368
385.986328;-52.836964
386.352539;-52.992798
386.718750;-52.052910
387.084961;-50.046055
387.451172;-49.708607
387.817383;-51.501617
388.183594;-52.984428
388.549805;-52.059265
388.916016;-50.986214
389.282227;-49.433514
389.648438;-48.764069
390.014648;-48.515118
390.380859;-47.671997
390.747070;-45.544888
391.113281;-44.771511
391.479492;-44.504631
391.845703;-43.770023
392.211914;-42.259933
392.578125;-41.617062
392.944336;-40.770195
393.310547;-40.223335
393.676758;-42.672955
394.042969;-46.092060
394.409180;-47.145996
394.775391;-48.195465
395.141602;-47.793926
395.507812;-48.282112
395.874023;-51.555202
396.240234;-51.801659
396.606445;-52.032993
396.972656;-51.911682
397.338867;-51.202503
397.705078;-51.365528
398.071289;-52.532185
398.437500;-51.646294
398.803711;-52.891487
399.169922;-52.698257
399.536133;-51.815109
399.902344;-53.931324
400.268555;-57.192215
400.634766;-55.946377
401.000977;-55.958084
401.367188;-55.351524
401.733398;-54.761238
402.099609;-57.028557
402.465820;-58.079239
402.832031;-57.472534
403.198242;-57.287685
403.564453;-58.265171
403.930664;-57.460953
404.296875;-55.708683
404.663086;-55.549881
405.029297;-55.508709
405.395508;-55.383507
405.761719;-54.627995
406.127930;-56.357910
406.494141;-57.456032
406.860352;-56.340168
407.226562;-55.834324
407.592773;-57.327530
407.958984;-58.593807
408.325195;-58.789852
408.691406;-57.858116
409.057617;-57.801872
409.423828;-59.945980
409.790039;-61.308987
410.156250;-60.779621
410.522461;-58.117691
410.888672;-58.961243
411.254883;-59.232185
411.621094;-55.995895
411.987305;-55.788525
412.353516;-56.287449
412.719727;-57.072273
413.085938;-57.817268
